bea_v_spline_balanced,comp_0001_seg_0021,comp_0001,climb,1766851992.0,1766852025.0,33.0,32,1749,1780,comp_0001_bnd_0020,comp_0001_bnd_0021,33.51462747854823,31.65283538453146,11.01491112744962,28.969326029965845,54.46604078136566,56.90776441791725,26.285698965576955,53.65822739213546,56.837795299202774,8.686053197189437,19.139818411994977,24.005193090827106,1.715492002068543,3.232073109303046,4.279810418263292,0.3025832366646402,0.6048089739391553,0.738066467975598,0.0,97.73255492891597,excellent_trajectory_model_for_reference_free_derivative_analysis,False,airborne,94.50669194932372,99.54607911483261,90.45911033954525,100.0,100.0,100.0,100.0,6.8600320476028545,11.442685276722399,17.856191402882004,1.4693060431217775,0.003312746261600831,0.025532750992748963,0.33955821505474815,9.547522753934148e-05,2.950890358324053,0.39810075810174284,0.0011628465458756155,0.00013298307810085465,46.745613423084514,45.54599092317971,0.969199083464699,0.09467455621301776,local_tuning_candidate:more_position_detail;base=steady_airborne_default,45000.0,0.45,0.03,3.5,5.0,0.025,0.2,,,,7.0,,,,,,,,,14,14,6,
bea_v_spline_balanced,comp_0001_seg_0022,comp_0001,climb,1766852025.0,1766852040.0,15.0,8,1780,1787,comp_0001_bnd_0021,comp_0001_bnd_0022,19.94796549230414,19.72098462615616,3.000682031983576,15.657893751691825,31.24145012477399,31.993912382908746,15.203499114694868,30.941526069770468,31.533024407092547,1.6515958891382638,5.386208685392643,5.410988939828599,1.9783043059392964,4.945299573892666,6.684337558387398,0.3183538955655769,0.732194241720286,0.8912312366198819,0.0,93.07148201648367,excellent_trajectory_model_for_reference_free_derivative_analysis,False,airborne,100.0,100.0,100.0,100.0,100.0,30.71482016483662,100.0,2.516003587189827,3.639611193373141,7.9922686282627025,1.7648169249829553,0.0015418508045668216,0.014627254041816713,0.43408478381923427,0.00012471815904615866,0.8086763003232533,0.16293001444505886,0.0005021080956784305,7.618361480792195e-05,28.763039376949948,26.83613376491711,1.282784897453881,0.21301775147928997,local_tuning_candidate:policy_base;base=steady_airborne_default,100000.0,1.0,0.03,5.0,7.0,0.025,0.2,,,,7.0,,,,,,,,,14,14,6,
bea_v_spline_balanced,comp_0001_seg_0023,comp_0001,climb,1766852040.0,1766852077.0,37.0,13,1787,1799,comp_0001_bnd_0022,comp_0001_bnd_0023,49.1886914307068,49.06206911887757,3.5271430988505097,46.841332121044594,76.31856393222662,76.4389329922534,46.84000830884668,76.0497485909056,76.22426895816633,2.191538378265932,6.159464082788098,6.811726978425668,0.7028024571729978,1.1839952785422883,1.7901604331652594,0.08759382834728613,0.17451032116625706,0.202736333291302,0.0,96.39939691002094,excellent_trajectory_model_for_reference_free_derivative_analysis,False,airborne,84.39439262535045,100.0,93.10786374117015,100.0,100.0,93.74811596391655,100.0,2.54250647243941,3.8200962655622352,17.368991677138656,2.153726080503649,0.000588610926781231,0.004489607460125681,0.2761960255091911,7.823796920000082e-05,0.8219462665035043,0.33311991310257466,0.00019870732560689025,2.338337218963913e-05,66.44151018071244,65.9811828769972,0.16035981764804924,0.1322314049586777,local_tuning_candidate:more_position_detail;base=steady_airborne_default,45000.0,0.45,0.03,3.5,5.0,0.025,0.2,,,,7.0,,,,,,,,,14,14,6,
bea_v_spline_balanced,comp_0001_seg_0024,comp_0001,energy_constant,1766852077.0,1766852161.0,84.0,75,1799,1873,comp_0001_bnd_0023,comp_0001_bnd_0024,25.991826553584538,25.72661653478535,3.7035454990767196,17.778057604970662,51.01568128125354,73.57607431270618,17.02600035019343,50.83456068271877,73.51420345665437,2.982829473356446,6.9129092076896645,7.851655552585498,0.5385961532774954,1.1337178798331387,1.619910584245978,0.10305834716785732,0.1840378238560006,0.580973133407427,0.0,92.10894379686955,excellent_trajectory_model_for_reference_free_derivative_analysis,False,airborne,99.36011190091321,100.0,85.23888334932367,100.0,100.0,45.47509032868158,100.0,1.88816062896232,3.0350451254677324,24.265238832991745,1.0087442586582331,0.00040244929940840403,0.005433028746213314,0.20502385034665405,4.079706264813992e-05,0.6390521233822916,0.20278274388744025,0.0001929517903227903,2.829937914474203e-05,38.08656924951612,37.66648429608937,0.36530903672235077,0.05477591670439113,local_tuning_candidate:position_detail_velocity_light;base=energy_constant_segment_smoothest_airborne_policy,82500.0,0.55,0.009000000000000001,5.25,8.0,0.025,0.2,,,,8.0,,,,,,,,,14,14,11,
bea_v_spline_balanced,comp_0001_seg_0025,comp_0001,level_accel__turn_right_slow,1766852161.0,1766852189.0,28.0,26,1873,1898,comp_0001_bnd_0024,comp_0001_bnd_0025,22.01481946705472,21.83468352688255,2.810493096930732,15.759103486763777,35.360254221697474,40.416079016824156,15.410022970909289,35.32893666780285,40.3486417951119,2.391140936811553,4.586278327122756,4.663221104985723,3.0384819712788698,5.714127098110984,5.791951928183806,0.3857983348044488,0.9316014890891258,1.3422251894365083,0.0,99.20171731833764,excellent_trajectory_model_for_reference_free_derivative_analysis,False,airborne,100.0,100.0,95.01073323961016,100.0,100.0,100.0,100.0,6.1297808723915725,10.00132392290071,15.595512123261408,1.1176851606276463,0.0024162211782006856,0.02649857424103334,2.6381784586335773,0.0004210484969075397,5.04058529544214,0.6611942228314356,0.0013751851462632495,0.0001380134074945078,31.069535330578265,29.895191891730697,0.9926614971777524,0.06977572089711641,local_tuning_candidate:balanced_low_velocity;base=turn_or_transition_more_knots_shared_boundary_velocity,18000.0,1.0,0.008749999999999999,4.0,5.5,0.025,0.2,,,,7.0,,,,,,,,,14,14,7,
bea_v_spline_balanced,comp_0001_seg_0026,comp_0001,climb__turn_right_slow,1766852189.0,1766852240.0,51.0,49,1898,1946,comp_0001_bnd_0025,comp_0001_bnd_0026,33.86444448137346,33.63228373557184,3.958546546652638,27.151019666188652,63.023023032646215,72.13609460013309,27.063279982423186,63.006491322649474,71.9621457882656,2.835090282896772,6.947566956806188,12.496994770079027,3.237766060482188,5.209127185891237,5.272126091875812,0.2956644696898024,0.6070207713464598,0.956442995609946,0.0,95.90169052135532,excellent_trajectory_model_for_reference_free_derivative_analysis,False,airborne,94.28100356040423,100.0,78.6748130881675,100.0,100.0,100.0,100.0,6.162846333886738,9.613777599628504,30.10744783095473,0.9511215218549869,0.0015396873914228608,0.02931137742962421,2.576427041808373,0.00040048543461368907,5.246792295553378,0.8345423972108198,0.0010510892332161754,0.00015267728400797368,49.1451195347139,47.91177097990536,1.1200715105539876,0.0625,local_tuning_candidate:energy_change_sparse_low_velocity;base=turn_or_transition_more_knots_shared_boundary_velocity,25200.0,1.4,0.00625,5.0,7.975,0.025,0.2,,,,7.975,,,,,,,,,14,14,10,
bea_v_spline_balanced,comp_0001_seg_0027,comp_0001,climb,1766852240.0,1766852266.0,26.0,27,1946,1972,comp_0001_bnd_0026,comp_0001_bnd_0027,25.50099661301474,25.4248495854456,1.969226196874238,12.531717016845581,54.15251303153507,58.579726458932,12.512178179854516,54.05607019202838,58.567035366513636,1.331050899169668,3.954076829333644,4.039556680344731,0.529812804482239,0.9778494034851976,1.0372400372327277,0.14266546817091572,0.2854663008070481,0.5511014836672462,0.0,86.32493731501178,excellent_trajectory_model_for_reference_free_derivative_analysis,False,airborne,99.67677637870017,100.0,77.27327593479839,100.0,100.0,0.0,100.0,2.4494026631703134,4.4314897587601205,31.34802967879382,0.42494927522928866,0.0006040234488906912,0.018901817485854885,0.060326656004906734,7.353757733291425e-06,0.7245321742917685,0.07936546503299305,0.0004441583987747475,9.845525748241014e-05,37.79351621779894,37.5030937485004,0.09593054523639524,0.07354208560758403,local_tuning_candidate:balanced_low_velocity;base=steady_airborne_default,100000.0,1.0,0.010499999999999999,5.0,7.0,0.025,0.2,,,,7.0,,,,,,,,,14,14,8,
bea_v_spline_balanced,comp_0001_seg_0028,comp_0001,climb__turn_left_slow,1766852266.0,1766852384.0,118.0,111,1972,2082,comp_0001_bnd_0027,comp_0001_bnd_0028,38.6042074897081,38.542620798814575,2.179728851766278,33.85119253486508,64.28068790179177,75.56972932696812,33.82372092071606,64.25268887430168,75.27693592394823,1.3635025155897438,4.466749543036713,6.645818870012818,2.3946162082177826,4.1109947409721315,4.123676811984498,0.14609864857457527,0.2529296076218792,0.30121740964750865,0.0,96.47891637052804,excellent_trajectory_model_for_reference_free_derivative_analysis,False,airborne,91.22309194212382,100.0,84.57590835920729,100.0,100.0,100.0,100.0,6.0493803365515175,11.432267514039642,24.870201873419315,1.2997157063276326,0.0012839218352399793,0.020760827929753266,1.8650836661022778,0.0002673111982386016,4.111707367410414,0.951052014672664,0.0008204777958557225,0.00010812931215471181,53.66035891996373,52.97173965660581,0.6103758284711184,0.07824343488679154,local_tuning_candidate:policy_base;base=turn_or_transition_more_knots_shared_boundary_velocity,18000.0,1.0,0.025,4.0,5.5,0.025,0.2,,,,7.0,,,,,,,,,14,14,20,
bea_v_spline_balanced,comp_0001_seg_0029,comp_0001,climb,1766852384.0,1766852434.0,50.0,51,2082,2132,comp_0001_bnd_0028,comp_0001_bnd_0029,30.351837331041697,30.218886495269075,2.8377681998465665,20.852197595176424,58.94763659253586,78.2899417338368,20.80583304706647,58.67395770415732,78.24922043831852,1.9675862623780631,5.513095378793423,7.898379949297123,0.3893115044791295,0.7538698024951807,0.8140280290062396,0.0810259216864923,0.13215173990367965,0.3888893764654401,0.0,88.81078512648108,excellent_trajectory_model_for_reference_free_derivative_analysis,False,airborne,96.54720172190856,100.0,87.3689076598172,100.0,100.0,12.460956942813008,100.0,2.5909843483460575,4.1840453388252,22.42270759500136,0.715669504965509,0.0004197179121531825,0.0068614453112816,0.04661362445818969,7.245993255329606e-06,0.5479541731180305,0.11364458374559512,0.00023882871572581914,3.573782655739197e-05,43.886574496550175,43.7071634842256,0.05046986320188071,0.07025693133981711,local_tuning_candidate:more_position_detail;base=steady_airborne_default,45000.0,0.45,0.03,3.5,5.0,0.025,0.2,,,,7.0,,,,,,,,,14,14,11,
bea_v_spline_balanced,comp_0001_seg_0030,comp_0001,energy_constant,1766852434.0,1766852464.0,30.0,31,2132,2162,comp_0001_bnd_0029,comp_0001_bnd_0030,21.807342902326937,21.780214144280112,1.087417256148424,20.548077820311565,37.13319244434096,40.36235288494112,20.467840748386603,37.130266783136406,40.35957779492547,0.700362282889273,1.8547146307380444,1.8799136798238578,0.4393251909740549,0.8431011421951079,0.8857787628896588,0.11924044138015684,0.24800595876561943,0.45543068548747556,0.0,87.16004530825022,excellent_trajectory_model_for_reference_free_derivative_analysis,False,airborne,100.0,100.0,82.25028317656383,100.0,100.0,0.0,100.0,2.2109349527288154,4.315424731431907,26.899023627595888,0.5658434819746518,0.0006012095407084686,0.01333705507853599,0.05189442799045038,7.991626191674932e-06,0.5243126775446858,0.07162754554495274,0.00034285891240564206,6.946935618134418e-05,30.3624673097222,30.041228448893953,0.25464156634333385,0.06659729448491154,local_tuning_candidate:transition_flexible_low_velocity;base=energy_constant_segment_smoothest_airborne_policy,127500.0,0.85,0.006999999999999999,4.8999999999999995,7.5,0.025,0.2,,,,7.5,,,,,,,,,14,14,8,
bea_v_spline_balanced,comp_0001_seg_0031,comp_0001,level_accel__turn_left_slow,1766852464.0,1766852585.0,121.0,105,2162,2266,comp_0001_bnd_0030,comp_0001_bnd_0031,24.892876150187696,24.84972339219409,1.4651042147319564,20.563229355414855,41.58329056955153,58.248039100693624,20.21890131167185,41.58203522417926,58.1367643196847,0.29090876199688864,3.698270400333149,4.243359785238681,2.513417407996166,3.9953345986483275,4.250655772675201,0.17931500871314554,0.3583383037550259,0.6760134749843892,0.0,98.51500690930509,excellent_trajectory_model_for_reference_free_derivative_analysis,False,airborne,100.0,100.0,90.71879318315669,100.0,100.0,100.0,100.0,5.372960126211766,8.032393757041934,19.412072202559717,0.7590417870890314,0.0013318844494033997,0.026064931682793686,2.1415535730082893,0.00034398355473945903,4.086201394827447,0.9722695467924262,0.0008349673144214913,0.00013576835673617254,35.12462093919394,34.374495046111875,0.6731905209258487,0.07693537215621503,local_tuning_candidate:policy_base;base=turn_or_transition_more_knots_shared_boundary_velocity,18000.0,1.0,0.025,4.0,5.5,0.025,0.2,,,,7.0,,,,,,,,,14,14,19,
bea_v_spline_balanced,comp_0001_seg_0032,comp_0001,energy_constant,1766852585.0,1766852739.0,154.0,153,2266,2418,comp_0001_bnd_0031,comp_0001_bnd_0032,37.5096133072561,37.50860085146924,0.2755950381359583,28.357840349691877,72.39027603648738,95.32180348732446,28.35778373103572,72.3902309566079,95.3217666026166,0.049409757197736326,0.7292622580835093,1.1654027583786046,0.17161152392833984,0.40800605334478074,0.9098085066278642,0.06476496810641223,0.09224660603831142,0.6549312877092569,0.0,85.65280745891461,excellent_trajectory_model_for_reference_free_derivative_analysis,False,airborne,91.92928173725413,100.0,78.88308531527565,100.0,100.0,0.0,100.0,1.2890844184347832,2.2533981347271514,29.884154467238492,0.5792428351954448,0.00010640595876013587,0.0038764882770616826,0.017211529924552642,2.2165022990685362e-06,0.19681670023725223,0.04198690089968862,7.44127385453136e-05,2.0193633464547708e-05,54.01610796910429,53.89410458430007,0.042135709946004435,0.07986767485822305,local_tuning_candidate:more_position_detail;base=energy_constant_segment_smoothest_airborne_policy,67500.0,0.45,0.02,4.8999999999999995,7.0,0.025,0.2,,,,7.0,,,,,,,,,14,14,26,
bea_v_spline_balanced,comp_0001_seg_0033,comp_0001,descent__turn_right_slow,1766852739.0,1766852770.0,31.0,25,2418,2442,comp_0001_bnd_0032,comp_0001_bnd_0033,29.986678452688174,29.844773634627224,2.9138241749929255,27.135365987286555,45.5682694571063,51.560349408699295,25.96968472115123,45.52721132953989,51.55588519708793,1.43490729795667,7.129434015819505,8.155026294420622,2.4959179054722096,4.31740962716785,4.360459069681052,0.3142134055681629,0.7180744118213874,0.9568485877717688,0.0,97.0189808490587,excellent_trajectory_model_for_reference_free_derivative_analysis,False,approach_final,96.78278809503989,100.0,83.78153923533692,100.0,100.0,100.0,100.0,4.425558520526752,7.601000001152787,25.581769902210603,1.1912931346282298,0.0013212530924775067,0.01854048048547587,1.962258603129647,0.00027483734911490175,4.3498968897275505,0.5819610104803106,0.0009216421800989165,9.656500253695716e-05,40.981602781564575,40.13153933228342,0.6696576707195059,0.07248520710059171,local_tuning_candidate:balanced_low_velocity;base=turn_or_transition_more_knots_shared_boundary_velocity,18000.0,1.0,0.008749999999999999,4.0,5.5,0.025,0.2,,,,7.0,,,,,,,,,14,14,7,
bea_v_spline_balanced,comp_0001_seg_0034,comp_0001,level_decel__turn_right_slow,1766852770.0,1766852804.0,34.0,29,2442,2470,comp_0001_bnd_0033,comp_0001_bnd_0034,26.42278197598476,26.346161762006844,2.0107629797152593,16.09732848818794,63.81933212610437,68.74632067329654,16.00517817189486,63.73507559494784,68.74605029000395,1.3465443303293796,4.18422836180707,5.93782511738209,2.2174641792161456,4.137446793332638,4.189215044978822,0.24081361797291545,0.5548723346622559,0.7903848515616518,0.0,97.62992441431632,excellent_trajectory_model_for_reference_free_derivative_analysis,False,airborne,99.08207614452597,100.0,85.87547048108243,100.0,100.0,100.0,100.0,3.962780390199998,7.293867070490562,23.692599509307335,0.8014398568446699,0.0013998229074312749,0.01596842519641299,1.846079398298296,0.000262745770748387,3.9753276332333543,0.5079702048037873,0.0008632434524063948,8.316888121734203e-05,41.24837740855837,40.56157481467156,0.5268456264860165,0.0672153635116598,local_tuning_candidate:policy_base;base=turn_or_transition_more_knots_shared_boundary_velocity,18000.0,1.0,0.025,4.0,5.5,0.025,0.2,,,,7.0,,,,,,,,,14,14,7,
bea_v_spline_balanced,comp_0001_seg_0035,comp_0001,level_decel__turn_left_slow,1766852804.0,1766852947.0,143.0,132,2470,2601,comp_0001_bnd_0034,comp_0001_bnd_0035,24.416226341752715,24.404980370501995,0.7409736075673183,18.428053392505277,44.82209308600038,61.79447883794644,18.426700346732,44.82206563462834,61.79440491265267,0.04926618982631226,1.784301226104474,4.273653190103687,3.38973779398225,4.744774580794856,4.858852883483618,0.20669395497522056,0.31784000279221436,0.9834752631862693,0.0,97.46759116369724,excellent_trajectory_model_for_reference_free_derivative_analysis,False,airborne,100.0,100.0,84.17244477310767,100.0,100.0,100.0,100.0,6.395015443862011,9.64356266791734,25.198593083357324,0.8144100016080432,0.0013931498783575232,0.02814195688766514,1.869019389428002,0.00023490430340780284,4.751316821908253,0.9765709630261326,0.0009340253202267876,0.00014658277957678377,35.90852453624289,34.61653453571172,1.223083750531174,0.06890625,local_tuning_candidate:smoother;base=turn_or_transition_more_knots_shared_boundary_velocity,32400.0,1.8,0.017499999999999998,5.0,7.425000000000001,0.025,0.2,,,,7.425000000000001,,,,,,,,,14,14,21,
bea_v_spline_balanced,comp_0001_seg_0036,comp_0001,level_decel__turn_left_slow,1766852947.0,1766852996.0,49.0,35,2601,2635,comp_0001_bnd_0035,comp_0001_bnd_0036,30.011180654280828,29.88789395146874,2.7174913817044617,21.339981341100458,51.34616417297537,53.95753012197996,21.339967741033195,51.33778648076546,53.95297054260525,1.3693157294910634,6.238295795621113,7.649065644859093,2.051908907549336,3.426942317681703,3.4985385840144136,0.19834561503772452,0.4552409964681226,0.858433522369587,0.0,96.87189215217167,excellent_trajectory_model_for_reference_free_derivative_analysis,False,airborne,96.76698022304464,100.0,82.87409078378938,100.0,100.0,100.0,100.0,4.47401590057944,8.163530840582379,26.36296988530709,0.7952617964339722,0.0011322269754580805,0.01598379519065168,1.569050775072404,0.00025088120567872947,3.0061036019229155,0.7273171534313162,0.0006064925790069992,8.324893329101272e-05,41.962543982762206,41.3595640913155,0.45022009997015405,0.08163265306122448,local_tuning_candidate:balanced_low_velocity;base=turn_or_transition_more_knots_shared_boundary_velocity,18000.0,1.0,0.008749999999999999,4.0,5.5,0.025,0.2,,,,7.0,,,,,,,,,14,14,9,
bea_v_spline_balanced,comp_0001_seg_0037,comp_0001,energy_constant,1766852996.0,1766853063.0,67.0,64,2635,2698,comp_0001_bnd_0036,comp_0001_bnd_0037,25.004025181973514,25.00377950999781,0.11084004772374272,17.596269138629566,51.06432340882569,62.082540859523284,17.596203471089503,51.06401581342333,62.08193703843082,0.04301191449258113,0.27336083258905997,0.3040914870348388,0.1956539686762323,0.42203589299217137,0.44773588146343907,0.03552459724188161,0.07791723404101815,0.12205792786430547,0.0,87.6795821852552,excellent_trajectory_model_for_reference_free_derivative_analysis,False,airborne,99.99740310840419,100.0,85.15839612619983,100.0,100.0,0.5455043205471086,100.0,1.6450718767763555,3.1572623159814936,24.320381511161166,0.8688824450939394,0.0003015097421905598,0.005182998710429864,0.024338407005062238,4.4035049420675236e-06,0.42733427936135177,0.0814728616654772,0.0001501573771409483,2.6995585776334077e-05,36.586389361492756,36.458540680929126,0.04798100570541271,0.07986767485822305,local_tuning_candidate:more_position_detail;base=energy_constant_segment_smoothest_airborne_policy,67500.0,0.45,0.02,4.8999999999999995,7.0,0.025,0.2,,,,7.0,,,,,,,,,14,14,13,
bea_v_spline_balanced,comp_0001_seg_0038,comp_0001,level_accel__turn_left_slow,1766853063.0,1766853403.0,340.0,316,2698,3013,comp_0001_bnd_0037,comp_0001_bnd_0038,23.965102510983076,23.938803515958174,1.1224190778295113,17.92402188305634,41.174835980133516,72.52808558655941,17.923677791557225,41.17270667938151,72.4548548501752,0.2546754840141148,2.573919030832826,5.5799291210214506,3.0100815119404776,4.863911954871391,5.1224405230121715,0.15634017710108347,0.28848204388385973,0.5190439800359207,0.0,97.56347982567836,excellent_trajectory_model_for_reference_free_derivative_analysis,False,airborne,100.0,100.0,84.7717489104896,100.0,100.0,100.0,100.0,5.763262898751003,9.241631186422772,24.671989977937354,0.760646163312632,0.0012701257538820854,0.022098074503874538,2.382629394839779,0.00043465417742724973,4.929599613010473,0.9763798863878874,0.0008043342278289366,0.00011510562771850116,34.68457557115554,33.65063141874097,0.9636504036084204,0.07029374880615236,local_tuning_candidate:smoother;base=turn_or_transition_more_knots_shared_boundary_velocity,32400.0,1.8,0.017499999999999998,5.0,7.425000000000001,0.025,0.2,,,,7.425000000000001,,,,,,,,,14,14,46,
bea_v_spline_balanced,comp_0001_seg_0039,comp_0001,energy_constant,1766853403.0,1766853419.0,16.0,17,3013,3029,comp_0001_bnd_0038,comp_0001_bnd_0039,23.656668406495324,23.65070927084709,0.5309529929678108,12.44623571347323,51.7258234524128,54.706948940025796,12.418826822233934,51.72385207672408,54.698553402800925,0.29476396245809156,0.9591721733610029,0.9622871450155799,0.399841063217654,0.5955470977344581,1.0191763808926715,0.08404429492223407,0.18067702610734024,0.25103362215835573,0.0,86.84439073311005,excellent_trajectory_model_for_reference_free_derivative_analysis,False,airborne,100.0,100.0,80.27744208193769,100.0,100.0,0.0,100.0,0.8239825040484922,1.475403121606228,28.64807312768293,0.5737243240716496,0.000406202071515151,0.008388129464707227,0.04437030995139577,7.091049249596804e-06,0.23797668535195418,0.02550069229761754,0.00023182227084051838,4.368817430663346e-05,35.380894958326195,35.0959720757784,0.2032902294865691,0.08163265306122448,local_tuning_candidate:more_position_detail;base=energy_constant_segment_smoothest_airborne_policy,67500.0,0.45,0.02,4.8999999999999995,7.0,0.025,0.2,,,,7.0,,,,,,,,,14,14,7,
bea_v_spline_balanced,comp_0001_seg_0040,comp_0001,descent,1766853419.0,1766853472.0,53.0,54,3029,3082,comp_0001_bnd_0039,comp_0001_bnd_0040,23.01941927610287,22.852395703749593,2.767972978239403,15.485156779719928,37.49367824947368,72.71759857960599,15.17561114159787,37.331620666448615,72.71570189990375,1.8224727275287478,5.389987574104043,5.8369906654243096,0.26390377649548236,0.5025956710576833,0.5394463457363473,0.04538508051985153,0.07507831016159473,0.111227986994826,0.0,87.57521322341455,excellent_trajectory_model_for_reference_free_derivative_analysis,False,approach_final,100.0,100.0,84.84508264634086,100.0,100.0,0.0,100.0,1.0575227511090186,1.9054230327970947,24.6534285631362,0.47921811266239694,0.00036423129184729635,0.007962081435383156,0.10056217671439305,1.5922023761807457e-05,0.43582884523188853,0.05984344468491946,0.00020904642348716036,4.14713349943083e-05,32.13044095489763,31.972506897589728,0.02290440669968282,0.07787993510005409,local_tuning_candidate:more_position_detail;base=steady_airborne_default,45000.0,0.45,0.03,3.5,5.0,0.025,0.2,,,,7.0,,,,,,,,,14,14,12,
bea_v_spline_balanced,comp_0001_seg_0041,comp_0001,descent__turn_left_slow,1766853472.0,1766853547.0,75.0,61,3082,3142,comp_0001_bnd_0040,comp_0001_bnd_0041,41.56866247827672,41.444890156708105,3.2054297888567342,36.203390613963144,67.73215687653385,72.23702051326772,36.20284508192674,67.7122446701569,72.19852044912685,1.3393073624674798,6.932361418377013,9.245451352784585,2.606241162255052,4.246774232808467,4.262992320558102,0.13940413643642433,0.21431352534213435,0.22273801909660693,0.0,94.25348871743736,excellent_trajectory_model_for_reference_free_derivative_analysis,False,approach_final,89.31054033659566,100.0,72.10139923153669,100.0,100.0,100.0,100.0,6.240611230919249,9.364527307368462,35.93040419739832,0.9310489204320774,0.001293380665357008,0.015112419975699315,1.977063897061757,0.00028998732023416044,4.255204179214655,0.8903794644422266,0.0008403850397494727,7.871390401326819e-05,57.33953785789812,56.55983426384884,0.7225202292099602,0.057183364839319475,local_tuning_candidate:energy_change_sparse_low_velocity;base=turn_or_transition_more_knots_shared_boundary_velocity,25200.0,1.4,0.00625,5.0,7.975,0.025,0.2,,,,7.975,,,,,,,,,14,14,11,
bea_v_spline_balanced,comp_0001_seg_0042,comp_0001,descent,1766853547.0,1766853624.0,77.0,74,3142,3215,comp_0001_bnd_0041,comp_0001_bnd_0042,31.834365563084326,31.742529881754493,2.4163252078336748,19.02561723595241,64.18792161600186,77.85093917845896,18.862081495509067,64.18450008805348,77.79346441648369,1.7185563273210391,4.183417600590916,6.245483096783801,0.3065578758320497,0.5027183880111153,0.5456917704181199,0.03985676980166896,0.08901247790940153,0.1369014706385127,0.0,88.67379253499233,excellent_trajectory_model_for_reference_free_derivative_analysis,False,approach_final,95.5907318947843,100.0,74.84213400383089,100.0,100.0,32.28163267005259,100.0,1.580979662349755,2.4561908119277227,33.32795170202164,0.5541684048725656,0.00020414749352203136,0.00522581276247494,0.09039007011829944,1.110301101980342e-05,0.33085932909933186,0.16716040820914196,0.00014338573342941412,2.7219337578384932e-05,46.33637332275217,46.22896866985388,0.030549442624797654,0.07685521027350262,local_tuning_candidate:more_position_detail;base=steady_airborne_default,45000.0,0.45,0.03,3.5,5.0,0.025,0.2,,,,7.0,,,,,,,,,14,14,14,
bea_v_spline_balanced,comp_0001_seg_0043,comp_0001,descent__turn_left_slow,1766853624.0,1766853690.0,66.0,63,3215,3277,comp_0001_bnd_0042,comp_0001_bnd_0043,78.33378468890953,78.30833872442746,1.996474369675587,60.80841951468078,119.48347378321665,128.6482612663168,60.806316889117895,119.46769623332372,128.62409606893465,1.1142031687670624,3.8108062030517202,5.820940029160965,2.0287494332947897,3.6607562473541586,3.6880253636116667,0.13083784397929513,0.211816271906261,0.2236334993338787,0.0,92.88353662130578,excellent_trajectory_model_for_reference_free_derivative_analysis,False,approach_final,65.59110665231644,100.0,81.32877389392367,100.0,100.0,100.0,100.0,7.632255736215555,12.621610914001932,27.771241977578843,1.841173086948365,0.0012627193270781528,0.015493952945140221,1.8459008730859514,0.0002839100986029967,3.675884915664358,0.831337967236947,0.0007698493779061546,8.069767159226654e-05,105.33914065119474,104.8034446708792,0.4382649572919715,0.07490304709141275,local_tuning_candidate:policy_base;base=turn_or_transition_more_knots_shared_boundary_velocity,18000.0,1.0,0.025,4.0,5.5,0.025,0.2,,,,7.0,,,,,,,,,14,14,13,
bea_v_spline_balanced,comp_0001_seg_0044,comp_0001,descent,1766853690.0,1766853730.0,40.0,41,3277,3317,comp_0001_bnd_0043,comp_0001_bnd_0044,38.684949041122714,38.650629380629795,1.6291503292999965,32.91924201505204,59.44011210269879,96.39535534087001,32.91825744001713,59.36434206590127,96.38676980805099,1.0165985216165154,3.000302962046362,3.6354857990393157,0.31823648043764213,0.713678517286846,0.7473673730643795,0.0671242246753562,0.16158336886225555,0.28706298171568534,0.0,86.76954761121735,excellent_trajectory_model_for_reference_free_derivative_analysis,False,approach_final,91.17100061863052,100.0,86.43142210613546,100.0,100.0,0.0,100.0,1.6948092457631576,2.456606245572339,23.26417519819715,0.463997311735016,0.00023647459447544882,0.004448371638560423,0.09753912846438845,1.5126768864196044e-05,0.33623509539672713,0.040470816781491795,0.0001381194094205902,2.3169053844791616e-05,52.701950578422434,52.50087856847988,0.0337595248555084,0.0771604938271605,local_tuning_candidate:more_position_detail;base=steady_airborne_default,45000.0,0.45,0.03,3.5,5.0,0.025,0.2,,,,7.0,,,,,,,,,14,14,10,
bea_v_spline_balanced,comp_0001_seg_0045,comp_0001,descent__turn_left_slow,1766853730.0,1766853807.0,77.0,67,3317,3383,comp_0001_bnd_0044,comp_0001_bnd_0045,36.92469127433369,36.84869836053983,2.3677531203239583,36.04613407215655,56.06365194435593,65.21203573978255,36.04521169734907,55.95281509988872,65.07066324745706,1.5628509095071195,4.592333817330404,5.321991996808492,2.021210438002838,3.7376247043099453,3.828582701797271,0.17467797745577326,0.2771519848271302,0.4010291277192784,0.0,97.26950519837682,excellent_trajectory_model_for_reference_free_derivative_analysis,False,approach_final,92.30665079075246,100.0,88.70441939679073,100.0,100.0,100.0,100.0,6.1739026449714425,13.146374296111814,21.25134368535625,2.2946458715442306,0.0018656066962695885,0.02772488944749529,2.20367344753905,0.00046020912530526155,3.7810617905384873,0.9033663843570663,0.0009145620799617506,0.00014440516757618062,49.95783977627414,49.44166237800053,0.43618556070601205,0.07999183756759513,local_tuning_candidate:policy_base;base=turn_or_transition_more_knots_shared_boundary_velocity,18000.0,1.0,0.025,4.0,5.5,0.025,0.2,,,,7.0,,,,,,,,,14,14,14,
